17.866673590438175	40.67918337043871	60.21434738414584	68.71394931177446	56.61733870107112	50.52080311058777	70.43107219543408	80.31779845368428	74.51888162356063	55.2811997752645	39.54528836905952	44.302602783081184	72.88469251056779	42.11879693310266	47.127779159869725	24.100811341659266	49.46880353236176	24.272260218991676	13.939862565819297	7.0282454049559595	
12.366153353276625	15.123223745976716	37.15266511281298	48.668088763640824	38.47532257949749	35.11380086599148	45.355752645950005	52.125167724542706	51.09942270403223	47.58282364376643	46.99781869002702	60.566019643235	84.0110928971026	55.39007449702619	25.222135732610205	26.289349786122013	17.910923204003375	25.668279366515634	33.25239581524309	29.79974220914969	
44.64861887766453	54.10090633600443	41.252152000957096	52.15797046667827	40.85127227327263	26.94220352783181	27.341822771230714	31.320550452491176	32.0517475096327	33.832621374304665	68.79635470888329	54.67179615493117	63.408074356053625	41.943039787997996	64.88458535069105	53.15069495427291	52.01808754608441	33.2909425458371	20.4790111533743	30.49702039236836	
28.622781547040525	46.49730188562545	42.254607052726016	37.3957594047867	40.20753626952691	34.153404742957115	39.145905726510826	37.527026171399825	58.08637926043437	42.54381724224782	56.67289908928001	78.55223245656921	78.35359434212307	80.78103939022304	75.91053128214017	64.3982971859811	52.740080052530416	50.32291587027283	52.16904168159753	50.949869298319356	
23.297901381830528	26.30249025517208	25.622839736573326	25.522226113872648	30.941848462975035	36.19919048308235	37.9805534968087	73.81223353259705	57.807687625191576	61.41093305204994	62.0103500946649	90.66715170907692	92.85802466017624	80.13606551781729	70.15199369583374	69.46177034501919	62.83575910221923	33.27158365810109	31.599657515046516	22.447765162404405	
18.42702688691567	26.68112351669845	26.05592674486967	34.73990852585409	35.5369646397518	39.30127215218799	58.43581710232557	69.78414646925745	54.93408572632573	42.13095869399366	97.14495732713206	82.08782752952227	71.28466821912878	62.86029099589882	59.015229545158405	46.80082925614828	31.41035243621683	31.887249341593467	24.756915285092795	21.86738559281335	
21.71991991038206	28.43022866138312	37.56893747643818	42.97119887665711	56.437492583117944	57.273502334682455	54.05416160245583	49.20125745491307	45.714300281403084	36.467229149273365	68.20126061999244	65.47370867723038	95.6906988922425	58.426090934071155	57.3048412565305	46.03435040962194	31.268225358886863	46.15828548195336	61.81489032143992	47.384910622483474	
46.50768206072496	45.42985513848213	48.050635176113374	61.134980582656944	75.27814529491691	57.72401481996425	41.54789383748992	46.400121972560434	53.242123645800675	44.47273235460482	47.95589714218054	59.64841741648313	35.40531710114117	30.38105350707847	50.963217530584316	59.765031568826274	50.236961265926546	59.71724211014888	43.88419012167343	37.45203699256707	
66.47612166867003	51.234614209832365	31.09958171758422	30.34201313837557	41.74061972618493	36.32705117201842	46.51088781286464	41.370764325111494	42.25924525633634	62.50418188290522	55.669159523676186	47.339207633399866	31.848717498683264	31.01830312266509	45.50580057731876	24.723692923310818	26.48794011470833	29.404348353594408	24.417210220640307	26.537493541746265	
15.126885964602566	25.36925874803834	23.783329313703604	30.865211524740552	23.803964393358306	50.05621563988843	65.29063808184361	72.18753712897464	51.271484729693995	54.28530734210766	38.7125347696595	32.12905260995667	28.09349661005298	37.28591678850184	28.124497772102494	30.455566359006642	35.865784157547175	25.1294971513463	25.784637559194437	40.20804817205015	
