10,39857837	23,48750403	44,80102933	63,27170479	44,12667079	35,14903746	46,52994188	62,68843531	50,45178674	28,98935553	24,73000781	22,76065013	43,27131727	17,2616496	31,55322763	8,310487744	17,93717637	3,979701318	4,16994009	2,336111086
5,09251571	7,880717484	19,218235	37,55939605	28,46701111	22,76284912	33,96570218	38,39242371	34,94626695	24,82257843	21,80535654	47,39486904	64,44016995	30,44916111	9,131817249	10,10524097	5,372471204	12,75694127	20,34626569	15,27052513
34,1093194	46,17994981	26,51787877	43,29102302	34,17465381	16,72241345	16,59969557	18,42594266	13,1062374	12,33175438	43,9980163	34,79001726	36,90850955	16,46669478	48,20136606	36,37777469	35,91840782	17,40998567	6,420676029	12,7286932
18,28486877	37,05337102	30,53979195	22,22670387	22,85612855	12,74956376	16,04163866	12,66990318	30,29219184	15,0436555	30,69570359	65,26849065	56,26220348	58,37678867	48,48301303	42,38721911	29,55676624	28,44080614	34,9279528	38,07555757
14,51904497	15,42599297	13,11843953	9,115874019	9,068278702	9,383229575	12,97601663	44,72221897	35,48462937	45,92235895	43,68177989	65,22505044	63,92243432	51,11654119	47,14317299	42,91499939	35,59576299	7,522694423	9,840135194	8,876010588
7,71853895	11,80611183	8,8076074	15,50384542	10,53782129	9,016032781	33,38051912	43,36707404	30,3585572	17,33462348	74,57463897	55,27446986	49,41788727	38,5638526	36,22099702	20,92830682	6,86099846	6,334001944	7,284713476	9,757043923
7,382801382	12,88641973	17,09983884	18,6752663	28,63168397	23,54020716	28,87729158	19,80012897	20,72385858	13,0832212	47,20797284	46,81161793	73,88252274	30,26618003	35,62853629	30,85894369	8,32945746	29,52666804	46,05166913	37,41549709
32,98597491	32,3138911	27,66937018	35,65935442	44,95337048	30,6011921	20,09235246	29,68481212	34,23281044	21,3261844	24,63007845	34,95346249	13,88372399	13,66720816	34,54505762	47,91957378	34,88413011	40,14250497	28,38491112	27,99209535
58,35229186	41,31254945	17,58083485	16,55778216	21,37614913	15,7982152	30,94081044	18,53095051	20,38094073	41,55206496	34,66988541	35,93949141	14,95983059	21,18298473	36,51790845	9,515967877	14,23548154	17,78135355	15,19280626	18,33615703
11,73438174	16,1555078	14,43196889	22,16333671	11,10351384	36,55870914	47,27105998	44,04763085	29,11774388	38,00127842	25,55882166	14,59959197	13,39659754	26,91763489	12,31183412	12,56411785	15,92939608	10,87976138	12,36145459	33,15870902
